,id,reply_id,time,digg_count,user_id,name,content
0,1571767482064897,1571713630753794,2017-07-02,1,6759971564,三木141473056,中国城管还没去。
1,1571803079153665,1571713630753794,2017-07-02,0,59335794770,达人精品鞋店2,没走
2,1572055207694338,1571713630753794,2017-07-05,0,6900397973,手机用户6900397973,交警快开罚单啊，轧越线了，不按标志标线走罚款记分
3,1571712415309826,1571711928329217,2017-07-01,2,10004341641,明月143329438,已经丢失了500万平方公里
4,1571714449302546,1571711928329217,2017-07-01,2,4187343471,万里卷书,不是扩张是收回
5,1571731090244673,1571711928329217,2017-07-01,0,6000306098,铁崖山下,光复
6,1571768356098049,1571711928329217,2017-07-02,0,6759971564,三木141473056,刘后主禅当位。
7,1571732248889346,1571715296059394,2017-07-01,2,52854317824,醉天池123,山口是中国控制的，几十年了
8,1571735618087937,1571715296059394,2017-07-01,0,51624029555,我心飞翔150762365,那就放心了，印度这次越界赖着不走了，看最后怎么处理。
9,862824169,1571713186393105,2017-07-02,1,6973021699,VVVVVVVVWWWWWWWW,必须在！你该问  我们还在不！
10,1576134241176590,1576123329119246,2017-08-19,1,5207461263,Mrwang50368556,它们的中产标准在中国都刚刚脱贫，按照印度的标准中国的中产人口有十三亿多。
11,1576144694201358,1576123329119246,2017-08-19,0,64024110939,闲云野鹤194161737,呵呵！
12,1576209188147214,1576128061518877,2017-08-20,0,62406628681,浮生若茶203071320,-[大笑]
13,1576198867113998,1576074157090829,2017-08-20,0,51932799404,王怀序,他们的中产，就是脱贫的意思。而我们的中产是跟西方接轨的，目前全国主要人群还是脱贫到小康这个阶层。而印度认为，只要脱贫，就是中产
14,1576255981993998,1571889026585601,2017-08-20,0,50314649772,小愤的哈怒,人家都呆三个月啦。。我们还在意淫
15,1575873347232781,1575442089049101,2017-08-16,0,63372640456,以爱之名185514714,这话应该对有钱人说去
16,1574630537789453,1573692082649102,2017-08-02,0,64054764664,知秋水,[微笑]
17,1576044384275469,1575510436826125,2017-08-18,0,54418071165,手机用户54418071165,你意思要到2050年后一起算账，哈哈哈，笑死我了，做梦去
18,1575789203328013,1574977884061710,2017-08-15,0,52443727766,不知谁家的小兰陵,呵呵辣鸡
19,1576854020392974,1576838344029197,2017-08-27,3,55149789502,星尘宇宙146209834,是啊，个人觉得中国只能和两个国家比，一个是美国，一个是外国。
20,1576860770966542,1576838344029197,2017-08-27,0,3774738923,长山找纸农,以前领导教育下岗职工，要和睡桥洞的叫花子比
21,1576856724764717,1576851719735310,2017-08-27,3,4209821995,superbomber,还有日吹说美国限制了日本，不限制又要分分钟。尼玛，老美只是限制了日本的战略武器，炮钢这些技术从德国买来都山寨不出来也是够垃圾了，老美提供发动机实物都仿制不出来。
22,1576875879643150,1576851719735310,2017-08-27,1,57826682317,棒棒糖bbq,这帮自大狂，小日本上世纪初就能够造战列舰的巨炮，大和武藏460毫米主炮知道吗，难道100年过去了，坦克炮反而不能造了？我只知道，世界最有竞争力钢铁厂，第一名浦项，第二名新日铁，中国最好的宝钢[发怒]是26名，中国钢铁业就是大而不强
23,1576876015632398,1576864491802653,2017-08-27,2,57826682317,棒棒糖bbq,朋友懂的，安赛乐米塔尔向中国大量出口不锈钢，在上海有办事处
24,1576851719505934,1576821245772813,2017-08-27,1,55133669753,风暴赤红,坦克炮管的钢坯只有中美德能生产，连日本都是进口德国的
25,1576863600923662,1576853919673373,2017-08-27,0,57068818452,湖152320106,哪种？
26,1576846562293774,1576804273256461,2017-08-27,1,5539174931,三年五年59015807,比价格还是中国赢。
27,1576846662196270,1576804273256461,2017-08-27,0,3634252917,精神系错乱治疗中心,可以度娘[灵光一闪]
28,1576847672609821,1576804273256461,2017-08-27,3,3207019750,ZyS,喷子又来了，无脑喷真的6
29,1576851067829262,1576804273256461,2017-08-27,0,6241964479,睡觉觉83298161,质量比印度还价格比印度便宜喷子可以闭嘴了吗？
30,1576193614511118,1576149702815774,2017-08-20,0,55289508427,单行的轨道58,中国人民解放军
31,1576193639725069,1576134293461006,2017-08-20,1,55289508427,单行的轨道58,中国人民解放军
32,1576206491426846,1576134293461006,2017-08-20,0,23495441304,手机用户23495441304,有以前的能力吗
33,1576148065324046,1576087124943917,2017-08-19,0,5633571911,东风就来,就好像你买过一样，你丫生在中国真是几辈子修来的福
34,1576149817847821,1576087124943917,2017-08-19,1,6003203300,CCOIB齐岐,是啊，只有你才能修来福这辈子骂“丫”，我们下辈子也没资格和你一起踢正步，相信你能把洞朗各种朗都踢回来。
35,1576099076526094,1576066698022925,2017-08-19,2,58593216952,民间医生123,八国联军进北京是这样吗？
36,1576106881435662,1576066698022925,2017-08-19,0,16030548839,kaiyue1,侵略和挑衅分别对待。
37,1576125412219918,1576066698022925,2017-08-19,1,53217584246,胡杨林148139512,泱泱中华就是被你这样先礼后兵的笨蛋思维给坑了！
38,1576126287062046,1576066698022925,2017-08-19,0,16030548839,kaiyue1,除非你不是在中国的文化的成长下[流泪]
39,1576134168198157,1576066698022925,2017-08-19,0,6695295451,liuchangxue888,中孔老二的毒太深了
40,1576242443743246,1576066698022925,2017-08-20,0,56781163354,勇敢的心150172037,阿Q
41,1576069215879198,1576064817081358,2017-08-18,0,57010998432,盛世中华崛起,功劳？藏南是谁丢的
42,1576253570789469,1576198307136526,2017-08-20,1,58551454181,用户58551454181,赶走侵略者，才有自信可谈。眼睁睁地看着侵略者，耍嘴皮子，巴啦巴啦两个月。那不叫自信，那叫自虐……可恶！
43,1576075922945038,1576065961581646,2017-08-18,2,59605468952,重情重义188238342,相信中国人民解放军的素质，永远都不会要的
44,1576087256657950,1576065961581646,2017-08-19,0,50729900774,彪哥88888888888,太丑了，不要
45,1576137239639133,1576065961581646,2017-08-19,2,5440684863,官方认证限量版小黄人,印度女人太丑，鼻子上还戴着鼻环，在我们老家这里只有牲口（牛）才戴
46,1576155825436686,1576065961581646,2017-08-19,0,53656617090,等待144935216,我看这行，哈哈
47,1576193602850830,1576160723212302,2017-08-20,0,55289508427,单行的轨道58,中国人民解放军
48,1576137373895693,1576133185902685,2017-08-19,0,1800516000,希望会有那么一天,人祸
49,1576071110606878,1576069092281438,2017-08-18,0,58222093105,用户58222093105,不是好汉，是莽汉
50,1576061952008206,1576060896573454,2017-08-18,0,4495279204,静听星夜下的溪水,玩大屠杀之类的，那我们还不成法西斯了，会被所有国家全起而攻之的，这可能也是目前不开战的原因之一吧，印度人口太多了，战争时控制平民这一点就很难办的
51,1576070562439181,1576060955321358,2017-08-18,0,9087344126,依呀啦噢,前怕狼后怕虎
52,1576076044588110,1576060955321358,2017-08-18,0,5445891832,上善若水54965197,感觉咱就像一个孤僻的人，没有几个铁哥们
53,1571031611820033,1571031529905153,2017-06-24,1,6351204894,颠覆你的世界ds,不过，菲菲的勇气值得赞赏！有梦想真好！！！
54,1576077617154062,1575269672867870,2017-08-18,3,51232690901,网络喷子的噩梦,分给巴铁一半。
55,1576499725707358,1575269672867870,2017-08-23,0,9871638123,手机用户9871638123,不接受投降，敌人就会拼死敌抗，不利瓦解敌人
56,1576496805518430,1575131054588942,2017-08-23,2,54510349924,Fk诗益,中国太软了，
57,1576595285962765,1575131054588942,2017-08-24,2,54606464960,心开8,中国的心太杂了.贪是其中之一.
58,1576893652771870,1575131054588942,2017-08-27,1,3306499536,拿着桔子跑一橘子大叔笑熬浆糊,切！你知道什么啊！中国的阿克赛钦哪儿来的？
59,1576445313881165,1575444745523214,2017-08-22,0,6722468036,还是略懂的好,他们现在过的可不好
60,1576442115458061,1575443815387150,2017-08-22,0,5758282630,和合爱,可悲了牺牲的好战士们！
61,1576436407977006,1576345182996525,2017-08-22,0,64107025842,用户64107025842,451 卖市面最高级别 [微笑]  高乁仿 手丿表   [微笑]   微亽信: xx[来看我]cc1036  簿仓邹土
62,1576267261322253,1575146323046414,2017-08-21,1,51342235614,高中生f,难道我们怕他们？兄弟们告诉这位同胞
63,1576388915944461,1575146323046414,2017-08-22,1,52715339730,C丶看客,这位兄弟说话不过脑子
64,1576396580111374,1575146323046414,2017-08-22,0,11461488153,吴林越喆,我主要怕它挠我，猴急了挠人。
65,1576347278038093,1576064684597261,2017-08-21,2,51208617545,用事实说话19,印军后面那才是边界线，印军往我国边境推进了1-2米的样子
66,1576359862582286,1576064684597261,2017-08-22,1,64497815206,小旭尧1,他们害怕呀，解放军有底气，他们不敢动
67,1576386453402653,1576064684597261,2017-08-22,3,66035518192,从头开始200021429,我们的军人抓住阿三弄死他，看看他们那个傻样！！
68,1576400275735566,1576064684597261,2017-08-22,0,3760529652,H25768461,老早以前的
69,1576882073816078,1576064684597261,2017-08-27,0,64451945934,生命中的你和我,我方枪呢，好像空手啊。
70,1576964275013646,1576064684597261,2017-08-28,0,10154385518,胡星雨2,因为我们的被推土机拆了
71,1576340639017998,1575694369977358,2017-08-21,1,3722356830,觉醒24481407,说顶啥用啊，看印度就心里憋气
72,1576511868960861,1576505464940558,2017-08-23,7,50489125421,"开心就好
",[赞]
73,1576517781580813,1576505464940558,2017-08-23,7,16256545010,手机用户16256545010,友友晚上好
74,1576526799347742,1576505464940558,2017-08-23,4,52551182454,名仕归隐,夕阳友晚上好！开心见你！
75,1576530331827229,1576505464940558,2017-08-23,5,24583174385,江河水147633276,夕阳人，晚上好，你网上点赞力强大，高的不的了，没有人敢于和你此较，真棒！
76,1576535464193037,1576505464940558,2017-08-23,7,4735119053,民47969331,友晚安[谢谢]
77,1576572067143694,1576505464940558,2017-08-24,7,16256545010,手机用户16256545010,好友开心见
78,1576576400292942,1576505464940558,2017-08-24,4,52551182454,名仕归隐,夕阳友早上好！开心快乐每一天！
79,1576576409068574,1576505464940558,2017-08-24,12,5553545923,夕阳人59665459,谢来访，早上好！
80,1576578126080014,1576505464940558,2017-08-24,12,5553545923,夕阳人59665459,谢谢你的话语：借助网络平台，愿快乐幸福伴你行！午安
81,1576614734750734,1576505464940558,2017-08-24,1,4206299615,方中良,夕阳好友晚上好！开心网游！心情舒畅！
82,1576614900513806,1576505464940558,2017-08-24,2,6247699175,天峰83429537,夕阳友，晚上好，愉悦在线。祝您幸福安康！[爱慕][流泪][大笑]
83,1576621531157517,1576505464940558,2017-08-24,11,5553545923,夕阳人59665459,谢良友来访，秋凉季节，气候多变，多多保重，晚逸！
84,1576621792190478,1576505464940558,2017-08-24,11,5553545923,夕阳人59665459,谢友来访，网聊互动，快乐分享！晚安！
85,1576660146085918,1576505464940558,2017-08-25,2,4206299615,方中良,夕阳好友早安！晨曦快乐！身体安康！幸福安享。天天开心！如意吉祥！
86,1576663178277901,1576505464940558,2017-08-25,1,6931676547,119884561靓丽,老师上午好：祝我尊敬的老师：开心快乐、幸福一生！真心诚意感谢我尊敬老师辛苦关注我！[谢谢][谢谢][谢谢][谢谢]
87,1576665164574749,1576505464940558,2017-08-25,3,4735119053,民47969331,夕阳人友上午好[耶]
88,1576674629605389,1576505464940558,2017-08-25,2,16256545010,手机用户16256545010,友友中午开心见，幸福快乐！
89,1576675337685069,1576505464940558,2017-08-25,10,5553545923,夕阳人59665459,谢良友来访：秋高气爽，岁月静好，午餐飘香，快乐分享！良友中午好！
90,1576781683747886,1576505464940558,2017-08-26,3,6088085049,红朵7857057,谢谢友，周末快乐！
91,1576793882884109,1576505464940558,2017-08-26,1,16256545010,手机用户16256545010,友友晚上好，浅秋快乐！
92,1576795928707085,1576505464940558,2017-08-26,8,5553545923,夕阳人59665459,真诚感谢你的来访，秋风送凉，心情舒畅，晚安吉祥！
93,1576796131490846,1576505464940558,2017-08-26,6,5553545923,夕阳人59665459,真诚感谢你的话语：网游互动，快乐共享，周末愉快！
94,1576798027406366,1576505464940558,2017-08-26,1,24583174385,江河水147633276,夕阳人，我的老师，晚上好，祝你晚安！
95,1576802170463310,1576505464940558,2017-08-26,1,4206299615,方中良,夕阳好友晚上好！週末愉快！身体安康！天天开心快乐！
96,1576804042510349,1576505464940558,2017-08-26,5,5553545923,夕阳人59665459,谢谢来访，秋日气候多变，注意保重身体。晩逸！
97,1576804133739533,1576505464940558,2017-08-26,5,5553545923,夕阳人59665459,谢谢来访，秋日气候多变，注意保重身体。晚逸！
98,1576836802732078,1576505464940558,2017-08-27,1,6931676547,119884561靓丽,老师早安：祝我尊敬的老师：笑口常开、吉祥如意！[耶][耶]
99,1576896159226894,1576505464940558,2017-08-27,1,4735119053,民47969331,友节日快乐[玫瑰]
100,1576898956542990,1576505464940558,2017-08-27,1,6972925420,手机用户快乐老头93,夕阳友，晚安，明天見！
101,1576917604419598,1576505464940558,2017-08-28,3,5553545923,夕阳人59665459,谢谢快乐友，新周来临，快乐无限，早上好！
102,1576917745672206,1576505464940558,2017-08-28,4,5553545923,夕阳人59665459,谢民友来访，新周来临，快乐无限，早上好！
103,1576917885363229,1576505464940558,2017-08-28,4,5553545923,夕阳人59665459,谢谢名仕友，新周来临，快乐无限，早上好！
104,1576921096050701,1576505464940558,2017-08-28,1,52551182454,名仕归隐,老哥早安！这么早就起床了？新周快乐！
105,1576921960165389,1576505464940558,2017-08-28,1,16256545010,手机用户16256545010,友友早安，开心见！
106,1576940376592413,1576505464940558,2017-08-28,1,52551182454,名仕归隐,夕阳友早上好！一日不见，如隔三秋！真的好想你。
107,1576948843480078,1576505464940558,2017-08-28,1,6972925420,手机用户快乐老头93,夕阳友，七夕快乐，午餐愉快，工作顺利，吉祥如意！阖家幸福！
108,1576380867179534,1576247863776269,2017-08-22,1,54039915675,剑雨江南4,说不定是小米
109,1576888506416142,1576247863776269,2017-08-27,0,5450063105,祭旗坡扛把子,你用小米哪个机型能拍出这种效果
110,1576353255006221,1576350630359069,2017-08-21,1,6489666986,加油中国我的祖国,先来几家轰炸机压制，地形基本无碍！现在战争不是之前了
111,1576401260107805,1576350630359069,2017-08-22,0,4654627041,CF业余玩家,不需要轰炸机，武直就够了
112,1576389442414606,1576353915653150,2017-08-22,2,62360695308,时光明亮6,躲起来了
113,1576402060723213,1576353915653150,2017-08-22,2,5422793463,似水流年年似水,手破了快皮，正在重症证监护室
114,1576948453806093,1576353915653150,2017-08-28,0,64220207089,致夏201374143,准备逃命
115,1576240346945549,1575766574287885,2017-08-20,5,5509117677,只能远远的望着你,已经越境三个月了，呵呵
116,1576346009815070,1575766574287885,2017-08-21,2,5919878388,我爱你深爱不弃,44944已三月了[呲牙][呲牙]
117,1576402731554894,1575766574287885,2017-08-22,0,50353523199,一生灬一梦,越了这么久你不知道吗？
118,1576353307127821,1575897820999694,2017-08-21,2,63823816560,手机用户63823816560,一点都不远，少看点电影吧
119,1576687403369485,1575897820999694,2017-08-25,0,4523606559,给跪了2016,被洗脑了[抠鼻]，我感觉中国就是怂
120,1576713029300253,1575897820999694,2017-08-25,0,4006523694,手机用户4006523696,这是一句玩笑话
121,1576257516790797,1576248766821405,2017-08-20,0,6914491815,华麗,打啊开炮弹啊
122,1576257527123998,1576248766821405,2017-08-20,0,6914491815,华麗,艹来气
123,1576312847211533,1576248766821405,2017-08-21,0,3885731412,冰冰点点29092646,城管
124,1576402002914317,1576355461160013,2017-08-22,0,1594521461,春暖花开io,都没有，就是他们修了，才这样闹腾的
125,1576674249886749,1576665164871710,2017-08-25,0,5553545923,夕阳人59665459,民友，午饭飘香，午安！
126,1576349969627149,1575415386402846,2017-08-21,3,57690951771,土豆薯片哇哇,你应该是个公司的小领导
127,1576789754712093,1575415386402846,2017-08-26,0,55077072822,手机用户55077072822,对。
128,1576789802896397,1575415386402846,2017-08-26,0,55077072822,手机用户55077072822,职员。
129,1576342260974606,1576213092826142,2017-08-21,3,4278581520,37276226,第一轮山炮进攻
130,1576395102405646,1576213092826142,2017-08-22,2,5791614278,九天览月65188433,没事，就算我边防战士吃了小亏，还有更给力的火箭军
131,1576397975529486,1576213092826142,2017-08-22,0,6754624135,农民护国军,嗯
132,1576399757829133,1576213092826142,2017-08-22,0,50446567250,进去里面个个都是淫才,啥币吧 明明都在下面 什么山顶上 眼瞎 这视频还是印方拍的
133,1576381619954702,1576257101880333,2017-08-22,2,56946577498,水木燕玉,对，钱送这送哪！是不是可以把边防士兵的枪换好一点的？让士兵少流血！
134,1576425857766414,1576257101880333,2017-08-22,1,50628147508,silence129878675,如果动手明显阿三要吃亏，解放军的人比阿三的多。
135,1576356930256925,1576302460100622,2017-08-21,0,58954129709,夕颜11157907993,万一印方走火呢
136,1576360006492173,1576302460100622,2017-08-22,1,3096114974,辛格5913995,就多了一批烈士
137,1576407981809678,1576302460100622,2017-08-22,1,13160965955,玉林院,就没有怕的
138,1576424844590094,1576302460100622,2017-08-22,2,4329571356,人并不花,谁敢打，哪方先开枪就等于宣战
139,1576457803074590,1576302460100622,2017-08-23,0,4186410804,中国宇航局,印度是真贱，我军一直保持克制！
140,1576936004870222,1576302460100622,2017-08-28,0,50051679745,svagar,发防弹衣证明你怕他
141,1576936019842061,1576302460100622,2017-08-28,0,50051679745,svagar,证明你怕死
142,1576350282620942,1576253331984397,2017-08-21,2,53616223137,瑞雪159310432,应该让媒体高管看到才好
143,1576390620975117,1576253331984397,2017-08-22,0,66497838078,晴朗朗A,说的好！是啊！媒体整天娱乐戏子磨时间，应多关注西南严酷的边防态势！
144,1576419365368846,1576251850975246,2017-08-22,2,63364085764,潇洒走一回185098225,对
145,1576536061130781,1576251850975246,2017-08-23,0,5813670817,红日东方起,叫城管来
146,1576253271354477,1575343994012685,2017-08-20,1,55013183831,永远有多远145505048,看着是
147,1576350217293869,1575343994012685,2017-08-21,1,53056476487,庞根继电,就是
148,1576365224630286,1575343994012685,2017-08-22,1,6977390179,改个网名还逼事多,这也叫好像？真为你的智商堪忧
149,1576531540281358,1575343994012685,2017-08-23,0,55773307456,雨过天晴1821691,大家注意，印度拍主要目的是把中国军人激恼了先打他们兵好给他们台阶下的，原因只有把这让新闻阶知道，可中国军人就是不上当，因为印度人想溜想和平，要把责任推给中方
150,1576526460418062,1576445121509389,2017-08-23,1,54919625544,zchjiwei,没听懂吧
151,1576936726747150,1576591464558621,2017-08-28,0,50051679745,svagar,我觉得当兵要有些脾气才好现在我国的征兵方式都是选那些不耍流氓的人
152,1576250681020430,1575574150019086,2017-08-20,0,6478395133,月满轩尼诗91270990,现在啥高低一通炮过去渣都不剩
153,1576338816728157,1575574150019086,2017-08-21,1,52011820114,云水禅心1125,远程炮轰
154,1576368084488206,1575574150019086,2017-08-22,0,50598956102,领悟总是来的太迟,不利就轰炸
155,1576353615804446,1576261549297694,2017-08-21,0,5814953915,奇趣视频号,然后冲突升级？
156,1576301429127181,1576231619642398,2017-08-21,4,2244362491,守护羊的狼27147060,人家认为自己在保卫祖国
157,1576339162307598,1575155399398413,2017-08-21,0,14445677107,划船不用浆,这是印度传的视频
158,1576253747474461,1575400871747613,2017-08-20,3,5821042396,清凉夏日66494482,对，中苏珍宝岛冲突初期，中国抽调了一部分体育院校的摔跤能手换上军装，摔得毛子那个惨劲就别提了……
159,1576499407896622,1576350910135309,2017-08-23,0,50270968558,做梦不愿醒,开战了，谁敢开枪？
160,1576166321045517,1575419392627725,2017-08-19,1,6912391993,白马王子37,无知
161,1576265523940365,1575419392627725,2017-08-20,1,51342235614,高中生f,他们越过边界线
162,1576308506163214,1575419392627725,2017-08-21,1,4506799025,空越,中印就没明显的分界线，都是看谁先占领，当然在地图上能分辨出边界线的，但实地去看下根本看不出来的
163,1576480660686861,1576421692588109,2017-08-23,1,3913931133,冬日暖阳12,拍了，只是只有军方能看
164,1576151312455694,1575136029102110,2017-08-19,1,50027814512,可爱活力的心,敢吗？呵呵了
165,1576243748729869,1575136029102110,2017-08-20,4,64782105985,思往情深1,这无脑喷，纯粹一脑残[抠鼻][抠鼻][抠鼻]
166,1576250857527326,1575136029102110,2017-08-20,1,14240128096,碎月35,你去？
167,1576260306085902,1575136029102110,2017-08-20,3,51793654316,芜茗隐士,来你去
168,1576339419535438,1575136029102110,2017-08-21,3,50873212931,陪你看猩猩2,傻哔
169,1576347211527182,1576280851515405,2017-08-21,0,62438458935,手机用户62438458935,说的简单丶
170,1576151361264654,1575862044384269,2017-08-19,0,50027814512,可爱活力的心,有枪都不敢用，就问一句，敢吗？呵呵了
171,1576242477414413,1575862044384269,2017-08-20,1,50108069181,AOC5,智商是个好东西可惜你没有
172,1576263955356701,1575862044384269,2017-08-20,1,3424034617,再说一句我不是二哈,有种你去在这bb啥
173,1576270253328397,1575711719393293,2017-08-21,3,5963026039,喷子协会驻印度办事处,包括文艺兵？
174,1576304394004493,1575711719393293,2017-08-21,2,5963026039,喷子协会驻印度办事处,你说的是韩红？
175,1576351508211790,1575711719393293,2017-08-21,3,54239951504,会飞的鱼143142956,你信不信有人别军车，有人别警车？？哈哈，中国人干的，而且还有很多
176,1576355425473565,1575711719393293,2017-08-21,2,3766960680,董小桌,包括你妈
177,1576357307580510,1575711719393293,2017-08-22,4,61886589603,帅比窝蜂,我说的所有文艺兵，而不是你这样，只会躲在键盘后冷嘲热讽，你可以不喜欢，但我希望你不要在这么充满正能量的评论中大煞风景
178,1576365540003854,1575711719393293,2017-08-22,4,6629492267,查斯特numb,看你名字就知道是一个狗喷子。
179,1576393884507149,1575711719393293,2017-08-22,0,4794728919,我的阿里玩完了,让你爹这个孙子坐车别抢座了昂
180,1576249871324174,1575520362459150,2017-08-20,4,52437438051,herozz1985,印度说中文岂不是更加听不懂.....
181,1576300553939982,1575520362459150,2017-08-21,3,59588090221,天亮就睡觉3,你不怕他说起汉语难度急得跳起舞来。
182,1576350015603741,1575520362459150,2017-08-21,4,55370245814,随风而去146908836,应用汉语和开枪作警告，用对方语言就容易让对方猖狂
183,1576383773881357,1575520362459150,2017-08-22,0,59188813078,k敢问路在何方,说汉语
184,1576423954840606,1575795829958670,2017-08-22,0,62492424898,歆刈厶179427666,问题是祖国不敢打
185,1576341558862877,1575144397769757,2017-08-21,3,6428008512,暗中观察协会创始人,你行你上啊，别TM的说话不腰疼
186,1576343815119917,1575144397769757,2017-08-21,4,5870220857,星宿派老仙丁春秋,要一个平头百姓上，养那么多军队当模特呀。
187,1576348634132494,1575144397769757,2017-08-21,2,4541396214,麻花誊,我相信会有人骂你的
188,1576352644806669,1575144397769757,2017-08-21,2,56336904105,等我149232077,你是印度阿三吧？
189,1576388230384654,1575144397769757,2017-08-22,0,50102641565,國民謐書長,印度台近了
190,1576405537036302,1575144397769757,2017-08-22,0,5912579524,广西侠盗电瓶车,高涵养，高素质！
191,1576407651248141,1575144397769757,2017-08-22,1,6970098360,Z赵恩军,那你怎么不去死
192,1576429131718701,1575144397769757,2017-08-22,0,5870220857,星宿派老仙丁春秋,狗才，别人进屋了不敢BB，应该死的是你这种鼻涕虫！
193,1576429172216861,1575144397769757,2017-08-22,0,5870220857,星宿派老仙丁春秋,不好意思，只是气愤。
194,1576356364006510,1574983445944350,2017-08-21,0,52731460850,Passerby-2,*
195,1576262342587406,1575639271984205,2017-08-20,0,6748755746,做一个合格的黑字,中国不会打响第一枪
196,1576305944985614,1575639271984205,2017-08-21,2,5948559615,努力让自己不后悔-,只差导火线
197,1576369264661517,1575639271984205,2017-08-22,0,5466179578,拖鞋怪,中国永远想做道德上的优势方，不想去开那个第一枪，反击和主动在国际上的响应不同，中国不像俄罗斯，中国要看国际上很多国家的脸色，这要换做俄罗斯。。。三哥的高地估计都围满了毛子
198,1576244426081310,1575487117583373,2017-08-20,6,54976188117,AR超玩会王者荣耀梦泪,它们不懂中文
199,1576249831261197,1575487117583373,2017-08-20,7,3236458898,不要闹i,他们连自己的语言都没有
200,1576252974084142,1575487117583373,2017-08-20,4,5972752198,WhatFuck73730165,印度语在印度只有不到百分之三十的人会说，而且还不是统一的印度语，跟我们各地方言都一样
201,1576339187356686,1575487117583373,2017-08-21,2,4064445573,憋尿去蹦极,印度连自己的语言都很杂别指望能和他们交流了
202,1576348593896477,1575487117583373,2017-08-21,2,50633007266,拥有正能量的手机用户,英语是国际官方语言!
203,1576399029741581,1575487117583373,2017-08-22,2,6713057767,启程远航107858267,英语是国际通用语言
204,1576445760385038,1576422461305870,2017-08-22,0,6893791147,人家拒绝困了,捐钱给国防即可，就怕到时候一提钱就怨声载道
205,1576348276009998,1576341295822861,2017-08-21,0,6032707606,孤独76700349,头像是你？好漂亮[大笑]
206,1576351467608078,1576341295822861,2017-08-21,0,3445318769,红叶15447142,长的大众化，一般般，不过还是谢谢夸奖！祝开心！
207,1576352839485469,1576248110019662,2017-08-21,0,15797142021,72928,啰哩啰嗦。直接提示。不过界随便你干什么。过界了直接开枪。
208,1576342997911582,1576255551680542,2017-08-21,4,5510991298,淄博装饰设计施工,背地里都有狙击手
209,1576248620332062,1575344739351565,2017-08-20,1,51757927705,手机用户51757927705,不知道在和他们说什么，有什么好说的。
210,1576248247097373,1576236182830093,2017-08-20,2,6000385639,jun随风,没事，过几天它就从这地球上消失了
211,1576344741043230,1576279399928845,2017-08-21,1,6973232891,鱼122251946,那是穿的多好吧
212,1576000513698829,1575217233891357,2017-08-18,3,7014665405,uiui-27,这是07式军装，老铁。
213,1576446082271246,1576362314771470,2017-08-22,0,6042052663,eeinsigk,边防军人要顾虑的东西太多了，每个人每句话都代表背后的祖国。你以为他们就不想骂娘，不想拔枪吗？性急的年轻人多看看这个视频吧，那些和你们一样大的手拉手的战士正在用自己的胸膛挡在边境线上，誓死保卫着这个被你们唾弃的祖国。你骂人打起来，西方国家会在后边大肆丑化中国，说中国侵略的，中国正反都是吃亏，小人太多了。
214,1575862283483149,1573983764648973,2017-08-16,4,60694781011,认识我会发财,好样的
215,1575998271735821,1573983764648973,2017-08-18,4,54877166915,手机用户54877166915,你有爱卫国的赤胆忠心是好样的，可是我国用的是“口水战”！
216,1576030848527374,1573983764648973,2017-08-18,4,66176184409,qzuser200149141,口水战真好！不用关乎到性命。
217,1576130814474254,1573983764648973,2017-08-19,2,56163248427,极边第一钓客,放三百个心不会打，你没机会参战。
218,1576221762793485,1573983764648973,2017-08-20,1,6021193752,请你吻住朕脚,班长好，作为一个00年的兵，我都不认为我能上前线你就不用考虑了，相信我们现在军人的能力吧！
219,1576228138635278,1573983764648973,2017-08-20,1,5552791930,用户5552791930,放心！大清会割地赔款。根本不会打的！
220,1576258896417854,1573983764648973,2017-08-20,0,55506457563,勇敢的心147249629,是啊，这个是每一个当过兵的人必须要有的情怀
221,1576288838425613,1573983764648973,2017-08-21,1,6326828915,老任85340827,向老兵致敬!
222,1576344714741773,1573983764648973,2017-08-21,0,52496234494,前程似锦138235986,好的。你先做好准备，先锻炼好身体
223,1576349855849566,1573983764648973,2017-08-21,0,55506457563,勇敢的心147249629,我的身体素质不次于你的
224,1576042195179533,1573983219213342,2017-08-18,3,5573234280,紫嫣60435175,好样1的
225,1576116208470030,1573983219213342,2017-08-19,2,52277462762,百万家菜篮子,好男人💪💪💪
226,1576195699292174,1573983219213342,2017-08-20,4,63260452348,有梦才有理想2,我也98年兵！赶走侵略者每个中国人都应义不容辞！
227,1576250373243917,1573981674429454,2017-08-20,3,59655589576,耿海波天康药房,讲的好
228,1576287874743310,1573981674429454,2017-08-21,2,51767780432,吊兰19,真棒
229,1576324786938893,1573981674429454,2017-08-21,2,59637897678,手机用户59637897678,中华有希望了
230,1576288889506829,1573987666763821,2017-08-21,2,6326828915,老任85340827,向您致敬!
231,1576116367582222,1573991401653262,2017-08-19,1,52277462762,百万家菜篮子,是的💪💪罗妹妹说的对💪
232,1576320152947726,1573991401653262,2017-08-21,0,50639689825,linhai林海,对啊！还是爱国的多
233,1576306611835918,1573986673479693,2017-08-21,0,55624191398,星光170865088,你懂什么！北印山高林密，现在跟本不能打，马上就要进入冬天了，乆在前面开路，解放军后面跟进！密密密
234,1575909628076046,1573986565415965,2017-08-17,1,51123609546,白手起家命由己造38,没余地的啦扛起手中枪干他小阿三，越线都两个月了，唉！真窝火啊我。👊👊👊🚀🚀🚀
